180.0,0.0,63.92,-0.73,62.7,43.73,103.42,96.98,82.61,77.83,0.0,88.92,-41.55,normal
-178.94,1.06,146.59,21.37,66.61,90.0,108.07,79.0,90.0,65.51,85.4,41.63,-104.04,normal
-178.94,1.06,146.59,21.37,66.61,90.0,108.07,79.0,80.1,65.51,85.4,41.63,-104.04,normal
-178.94,1.06,146.59,21.37,66.61,90.0,108.07,79.0,80.1,65.51,85.4,80.1,-104.04,normal
180.0,6.44,90.0,90.0,63.07,90.0,90.0,90.0,90.0,57.83,128.66,106.5,-27.73,normal
175.29,0.0,96.34,60.71,54.87,88.81,98.87,72.05,90.0,69.39,76.37,96.55,-98.47,normal
180.0,0.0,150.26,60.71,77.47,88.81,127.41,180.0,90.0,86.82,76.37,96.55,-130.6,normal
180.0,0.82,99.46,112.83,77.12,136.22,113.77,88.57,81.53,75.74,62.7,64.31,-125.84,normal
5.31,-173.66,79.25,90.0,90.0,90.0,67.17,84.87,90.0,90.0,90.0,90.0,90.0,normal
180.0,1.04,144.66,8.13,114.62,-177.92,112.11,66.54,88.78,75.96,81.57,90.0,-128.29,normal
-178.78,6.34,123.5,90.0,94.86,139.6,90.0,90.0,90.0,90.0,90.0,90.0,-149.25,normal
-178.78,6.34,123.5,90.0,94.86,139.6,90.0,90.0,61.56,90.0,90.0,90.0,-149.25,normal
-178.78,6.34,123.5,90.0,94.86,139.6,90.0,90.0,61.56,90.0,90.0,90.0,-149.25,normal
179.4,0.0,110.26,91.19,76.74,180.0,111.45,90.0,90.0,90.0,90.0,90.0,-97.13,normal
-172.01,0.0,113.07,53.71,80.54,78.69,109.98,73.41,82.67,72.45,108.43,107.45,-46.47,normal
8.28,-167.07,76.94,75.96,90.0,90.0,90.0,90.0,90.0,113.04,90.0,90.0,-32.57,normal
7.99,-179.05,86.58,55.18,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,-26.98,normal
90.0,90.0,15.68,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,normal
90.0,90.0,15.68,90.0,90.0,180.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,normal
180.0,-4.26,90.0,90.0,69.38,104.93,112.59,90.0,90.0,90.0,90.0,90.0,-83.42,normal
180.0,-4.26,90.0,90.0,69.38,104.93,112.59,90.0,90.0,90.0,90.0,90.0,-83.42,normal
180.0,26.57,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,-82.87,normal
-173.56,8.13,94.15,34.85,74.86,46.85,90.0,90.0,90.0,72.6,90.0,90.0,-36.22,normal
171.87,-7.35,100.54,100.08,12.7,120.53,102.79,90.0,90.0,90.0,90.0,90.0,-138.89,normal
171.87,-7.35,100.54,100.08,12.7,120.53,102.79,90.0,90.0,90.0,116.57,90.0,-138.89,normal
180.0,0.0,90.0,90.0,61.76,87.51,101.51,90.0,90.0,81.14,106.23,22.17,-119.9,normal
180.0,0.56,110.85,65.77,61.76,87.51,97.31,97.13,90.0,74.12,106.23,22.17,-45.74,normal
-178.21,0.0,145.75,0.0,135.0,178.78,110.85,69.9,100.18,84.69,90.0,92.12,-141.52,normal
-177.4,8.33,90.0,90.0,0.0,90.0,102.41,73.57,90.0,80.45,90.0,90.0,-133.15,slap
-177.4,8.33,90.0,90.0,165.3,90.0,102.41,73.57,90.0,80.45,90.0,90.0,-133.15,slap
-177.4,8.33,90.0,90.0,165.3,-179.19,102.41,73.57,90.0,80.45,90.0,90.0,-133.15,slap
-177.4,8.33,90.0,90.0,165.3,-179.19,102.41,113.63,84.45,80.45,90.0,90.0,-133.15,slap
-177.4,8.33,90.0,90.0,165.3,-179.19,102.41,113.63,84.45,80.45,61.99,74.48,-133.15,slap
179.08,0.0,150.95,45.0,26.81,-19.18,105.95,90.0,98.13,67.32,76.69,90.0,-119.9,slap
-179.27,-0.81,165.03,-157.69,26.19,97.24,105.3,100.08,90.0,66.64,85.96,90.0,-91.19,slap
90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,74.12,90.0,90.0,slap
90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,74.12,90.0,90.0,slap
-171.7,-7.43,121.68,129.37,-1.22,142.25,119.61,107.47,110.85,63.92,79.38,78.16,-51.52,slap
90.0,90.0,90.0,90.0,8.35,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,slap
90.0,90.0,90.0,90.0,8.35,90.0,85.8,72.9,90.0,102.02,64.01,90.0,-45.0,slap
90.0,90.0,90.0,90.0,8.35,90.0,85.8,72.9,90.0,102.02,49.99,90.0,-45.0,slap
180.0,0.0,160.82,90.0,24.65,-14.97,107.07,90.94,104.28,70.2,14.04,90.0,-90.0,slap
180.0,0.0,90.0,90.0,90.0,90.0,108.02,90.0,90.0,71.93,90.0,90.0,-126.53,slap
180.0,1.04,159.59,-135.0,33.41,134.26,110.74,94.35,127.87,68.1,71.57,77.99,-88.53,slap
-178.53,7.25,88.57,-41.01,71.2,88.53,116.77,96.23,91.04,80.62,106.7,96.43,-76.37,slap
180.0,14.53,90.0,90.0,-10.05,-36.03,90.0,90.0,90.0,90.0,90.0,90.0,-22.83,slap
180.0,14.53,90.0,90.0,-10.05,-36.03,90.0,90.0,90.0,90.0,45.0,90.0,-22.83,slap
-175.1,0.0,176.67,-134.06,27.15,116.57,111.3,91.02,90.0,90.0,90.0,90.0,-91.06,slap
90.0,180.0,90.0,90.0,-174.29,90.0,90.0,90.0,90.0,105.17,90.0,90.0,-148.36,slap
90.0,180.0,90.0,90.0,72.05,104.47,90.0,90.0,90.0,105.17,90.0,90.0,-148.36,slap
-179.08,0.91,102.53,7.31,24.19,-9.29,106.62,114.3,90.0,63.8,99.09,90.0,-57.14,slap
-179.08,0.91,102.53,7.31,24.19,-9.29,106.62,114.3,90.0,63.8,99.09,90.0,-57.14,slap
-179.08,0.91,102.53,7.31,24.19,-9.29,106.62,114.3,90.0,63.8,99.09,90.0,-57.14,slap
180.0,0.0,153.8,-150.59,73.5,112.69,107.42,60.14,98.65,76.63,60.71,90.82,-134.12,slap
143.13,-8.13,90.0,90.0,81.87,167.47,95.19,146.31,98.65,72.35,41.63,53.13,-97.13,slap
177.06,-11.31,124.56,-9.66,14.47,90.0,89.51,90.0,90.0,71.85,79.16,65.74,-143.43,slap
177.06,-11.31,124.56,-1.08,14.47,90.0,89.51,90.0,90.0,71.85,79.16,65.74,-143.43,slap
177.06,-11.31,124.56,-154.18,14.47,90.0,89.51,90.0,90.0,71.85,79.16,65.74,-143.43,slap
177.06,-11.31,124.56,-154.18,14.47,90.0,89.51,95.0,90.0,71.85,79.16,65.74,-143.43,slap
180.0,7.39,175.7,-172.09,0.91,105.8,90.0,90.0,90.0,69.61,90.0,90.0,-135.0,slap
180.0,7.39,175.7,-165.2,0.91,105.8,90.0,90.0,90.0,69.61,90.0,90.0,-135.0,slap
180.0,-0.81,164.86,-158.33,33.25,62.95,107.58,115.08,130.52,45.0,107.35,105.33,-146.31,slap
8.13,-178.75,20.29,-12.83,90.0,90.0,62.95,96.5,5.19,90.4,90.0,90.0,-26.08,slap
8.13,-178.75,20.29,-12.83,90.0,90.0,62.95,96.5,5.19,90.4,102.14,13.6,-26.08,slap
1.74,-170.13,90.0,90.0,165.19,-163.37,76.63,73.1,90.0,114.49,71.81,75.53,90.0,slap
1.74,13.63,90.0,90.0,34.26,179.43,117.9,73.1,90.0,94.53,94.29,75.53,-90.0,slap
180.0,-12.72,22.23,-17.95,61.16,52.25,85.64,61.7,83.56,63.85,117.05,88.12,-40.29,slap
180.0,-12.72,22.23,-17.95,61.16,52.25,85.64,61.7,102.7,63.85,117.05,88.12,-40.29,slap
180.0,-12.72,22.23,-17.95,61.16,52.25,85.64,61.7,102.7,63.85,117.05,101.59,-40.29,slap
180.0,1.06,163.11,172.41,34.25,136.51,110.92,94.86,135.0,68.59,76.11,64.98,-88.49,slap
173.66,-1.04,165.75,166.18,5.44,90.0,90.0,90.0,90.0,90.0,90.0,90.0,-142.13,slap
173.66,-1.04,165.75,166.18,5.44,128.96,90.0,90.0,90.0,90.0,90.0,90.0,-142.13,slap
174.37,-6.24,115.14,121.18,11.47,-8.47,97.18,76.25,90.0,63.8,89.45,90.0,-98.43,slap
174.37,-6.24,115.14,121.18,157.69,-131.63,97.18,76.25,90.0,63.8,89.45,90.0,-98.43,slap
174.37,-6.24,115.14,121.18,157.69,-131.63,129.09,76.25,90.0,117.68,89.45,90.0,-98.43,slap
180.0,-6.34,153.43,70.11,12.09,-21.93,105.36,90.0,90.0,67.38,90.0,90.0,-99.66,slap
179.26,-7.32,91.67,32.01,0.92,90.0,90.0,90.0,90.0,90.0,90.0,90.0,-47.35,slap
179.26,-7.32,91.67,32.01,0.92,-12.8,90.0,90.0,90.0,90.0,90.0,90.0,-47.35,slap
179.26,-7.32,91.67,32.01,0.92,-20.9,90.0,90.0,90.0,90.0,90.0,90.0,-47.35,slap
-161.57,6.61,167.7,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,-143.89,slap
180.0,0.0,116.57,135.0,22.31,-153.07,115.17,107.35,121.1,67.25,72.82,82.75,-57.34,slap
-179.19,4.46,104.25,107.7,144.58,-144.29,108.58,58.67,76.53,65.44,80.71,98.28,-102.68,slap
-179.09,-0.83,168.41,90.0,41.04,69.72,110.61,122.55,130.43,90.0,90.0,90.0,-144.93,slap
180.0,1.06,-165.53,-154.89,44.54,134.08,102.96,78.07,90.0,70.54,90.0,90.0,-142.35,slap
-172.57,7.24,-170.54,90.0,76.18,17.77,90.0,90.0,90.0,72.67,41.13,90.0,-23.57,slap
180.0,0.0,90.0,90.0,90.0,90.0,102.34,90.0,90.0,78.02,90.0,90.0,-90.0,slap
180.0,0.0,97.24,51.44,30.96,-16.21,95.86,90.0,90.0,67.53,90.0,90.0,-32.01,slap
11.31,-171.72,7.02,90.0,90.0,90.0,90.0,90.0,90.0,108.87,90.0,90.0,-56.07,slap
11.31,-171.72,7.02,-156.37,90.0,90.0,90.0,90.0,90.0,108.87,90.0,90.0,-56.07,slap
11.31,-171.72,7.02,-156.37,90.0,90.0,90.0,111.48,107.35,108.87,90.0,90.0,-56.07,slap
11.31,-171.72,7.02,-156.37,90.0,90.0,90.0,111.48,107.35,108.87,113.57,106.8,-56.07,slap
-178.81,-1.51,21.22,-20.35,38.0,90.0,93.61,49.82,83.66,64.27,90.0,90.0,-39.69,slap
-178.81,-1.51,21.22,-20.35,38.0,62.7,93.61,49.82,83.66,64.27,90.0,90.0,-39.69,slap
-178.81,-1.51,21.22,-20.35,38.0,62.7,93.61,49.82,83.66,64.27,90.0,95.63,-39.69,slap
180.0,-2.16,138.37,116.57,27.03,180.0,110.32,96.34,90.0,66.67,79.7,103.82,-71.2,slap
180.0,0.0,105.33,49.4,35.64,-19.23,96.86,100.89,90.0,69.39,110.06,91.47,-50.31,slap
